product_name,product_href,product_new_price,product_old_price,product_discount
Подвесной светильник Layham,https://divan.ru/product/podvesnoj-svetilnik-layham,17 890,30 690,41
Настольная лампа Gatebeck-1,https://divan.ru/product/nastolnaya-lampa-gatebeck-1,4490,7690,41
Люстра Кито-5 Chrome,https://divan.ru/product/lyustra-kito-5-chrome,5390,9490,43
Люстра Кито-8 Chrome,https://divan.ru/product/lyustra-kito-8-chrome,7990,14 490,44
